ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-19T10:39:01.800110,11532,32.020866,35.84253,279.95,0,58-11532,10612,N/A
2025-11-19T10:39:01.800110,84113,32.02085,35.842556,296.89,0,58-84113,10612,N/A
2025-11-19T10:39:01.800110,11364,32.020863,35.84262,298.64,0,58-11364,10612,N/A
2025-11-19T10:39:01.800110,11652,32.020782,35.842728,291.93,0,58-11652,10612,N/A
2025-11-19T10:39:01.800110,11718,32.020794,35.84273,292.12,0,58-11718,10612,N/A
2025-11-19T10:39:01.800110,42113,32.020775,35.842712,286.3,0,58-42113,10612,N/A
2025-11-19T10:39:01.800110,78890,32.02078,35.84272,288.89,0,58-78890,10612,N/A
2025-11-19T10:39:01.800110,11499,32.020775,35.842766,284.52,0,58-11499,10612,N/A
2025-11-19T10:39:01.800110,75259,32.020763,35.842735,275.2,0,58-75259,10612,N/A
2025-11-19T10:39:01.800110,46750,32.02467,35.854134,82.6,0,58-46750,10613,N/A
2025-11-19T10:39:01.800110,11547,31.985859,35.897434,158.13,0,58-11547,10622,N/A
2025-11-19T10:39:01.800110,37113,32.015247,35.868046,141.8,0,58-37113,10617,N/A
2025-11-19T10:39:01.800110,11649,31.958466,35.879234,0,0,58-11649,10630,N/A
2025-11-19T10:39:01.800110,10984,31.971663,35.886284,181.91,0,58-10984,10627,N/A
2025-11-19T10:39:01.800110,11682,31.966536,35.886482,242.84,0,58-11682,10640,N/A
2025-11-19T10:39:01.800110,63779,31.945435,35.9288,0,0,58-63779,10636,N/A
2025-11-19T10:39:01.800110,11670,31.946089,35.92774,102.4,0,58-11670,10636,N/A
2025-11-19T10:39:01.800110,45556,31.945404,35.928722,194.7,0,58-45556,10635,N/A
2025-11-19T10:39:01.800110,11502,31.946026,35.927856,105.45,0,58-11502,10635,N/A
2025-11-19T10:39:01.800110,56867,31.945328,35.928818,208.3,0,58-56867,10635,N/A
2025-11-19T10:39:01.800110,55857,31.945337,35.92877,195.4,0,58-55857,10635,N/A
2025-11-19T10:39:01.800110,66163,31.94608,35.927814,102.4,0,58-66163,10635,N/A
2025-11-19T10:39:01.800110,73439,31.945345,35.928753,90.1,0,58-73439,10636,N/A
2025-11-19T10:39:01.800110,11017,31.94568,35.928776,146.78,0,58-11017,10635,N/A
2025-11-19T10:39:01.800110,11721,31.946142,35.927338,101.21,0,58-11721,10635,N/A
2025-11-19T10:39:01.800110,10978,31.946249,35.926678,0,0,58-10978,10635,N/A
2025-11-19T10:39:01.800110,11688,31.945425,35.928562,0,1,58-11688,10643,N/A
2025-11-19T10:39:01.800110,24926,31.946102,35.92397,253,1,58-24926,10636,N/A
2025-11-19T10:39:01.800110,11385,31.945324,35.92859,0,1,58-11385,10643,N/A
2025-11-19T10:39:01.800110,11427,31.94542,35.92852,0,1,58-11427,10643,N/A
2025-11-19T10:39:01.800110,93341,31.951717,35.89458,266.5,1,58-93341,10633,N/A
2025-11-19T10:39:01.800110,11490,31.951805,35.89691,0,1,58-11490,10633,N/A
2025-11-19T10:39:01.800110,11535,31.99255,35.890163,306.7,1,58-11535,10622,N/A
2025-11-19T10:39:01.800110,47376,31.964739,35.884357,0,1,58-47376,10629,N/A
2025-11-19T10:39:01.800110,10996,32.024708,35.854694,0,1,58-10996,10614,N/A
2025-11-19T10:39:01.800110,11541,32.0221,35.844517,256.07,1,58-11541,10613,N/A
2025-11-19T10:39:01.800110,11550,32.021812,35.843876,210.27,1,58-11550,10613,N/A
2025-11-19T10:39:01.800110,88302,31.97587,35.887524,203.1,1,58-88302,10642,N/A
2025-11-19T10:39:46.919818,11532,32.020866,35.84253,279.95,0,58-11532,10612,N/A
2025-11-19T10:39:46.919818,84113,32.02085,35.842556,296.89,0,58-84113,10612,N/A
2025-11-19T10:39:46.919818,11364,32.020863,35.84262,298.64,0,58-11364,10612,N/A
2025-11-19T10:39:46.919818,11652,32.020782,35.842728,291.93,0,58-11652,10612,N/A
2025-11-19T10:39:46.919818,11718,32.020794,35.84273,292.12,0,58-11718,10612,N/A
2025-11-19T10:39:46.919818,42113,32.020775,35.842712,286.3,0,58-42113,10612,N/A
2025-11-19T10:39:46.919818,78890,32.02078,35.84272,288.89,0,58-78890,10612,N/A
2025-11-19T10:39:46.919818,11499,32.020775,35.842766,284.52,0,58-11499,10612,N/A
2025-11-19T10:39:46.919818,75259,32.020763,35.842735,275.2,0,58-75259,10612,N/A
2025-11-19T10:39:46.919818,46750,32.024704,35.85411,82.6,0,58-46750,10613,N/A
2025-11-19T10:39:46.919818,11547,31.985327,35.89788,0,0,58-11547,10625,N/A
2025-11-19T10:39:46.919818,37113,32.015247,35.86804,141.8,0,58-37113,10617,N/A
2025-11-19T10:39:46.919818,11649,31.95691,35.881233,121.81,0,58-11649,10630,N/A
2025-11-19T10:39:46.919818,10984,31.96847,35.88665,166.51,0,58-10984,10627,N/A
2025-11-19T10:39:46.919818,11682,31.964622,35.884163,222.03,0,58-11682,10629,N/A
2025-11-19T10:39:46.919818,63779,31.945435,35.9288,0,0,58-63779,10636,N/A
2025-11-19T10:39:46.919818,11670,31.946089,35.92774,102.4,0,58-11670,10636,N/A
2025-11-19T10:39:46.919818,45556,31.945404,35.928722,194.7,0,58-45556,10635,N/A
2025-11-19T10:39:46.919818,11502,31.946026,35.927856,105.45,0,58-11502,10635,N/A
2025-11-19T10:39:46.919818,56867,31.945328,35.928818,208.3,0,58-56867,10635,N/A
2025-11-19T10:39:46.919818,55857,31.945337,35.92877,195.4,0,58-55857,10635,N/A
